,Building ID,total_mrr,netx_mrc,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost ,est_cost,b_id
408,Bldg-110412,6160.25,719.1600000000001,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,32.8323815,-97.04157159999998,On Zayo Network,On-Net,Neutral Data Center,286.34," $29,180.40 ",29180.4,Bldg-110412
409,Bldg-110437,544.6,0.0,Atlanta,679 11th St NW,Atlanta,GA,30318,33.783375899999996,-84.40939,On Zayo Network,Fiber Only,Cell Site,685.89," $26,461.36 ",26461.36,Bldg-110437
410,Bldg-110460,1466.16,0.0,Atlanta,Cobb Pkwy NE & Allgood Rd,Marietta,GA,30062,33.967881,-84.5364187,On Zayo Network,Fiber Only,Splice Point,35.55," $11,066.50 ",11066.5,Bldg-110460
411,Bldg-110461,2938.71,0.0,Atlanta,Peachtree Ind Blvd-Howell Ferry,Duluth,GA,30096,33.9996315,-84.1678632,On Zayo Network,Fiber Only,Splice Point,50.08," $11,502.40 ",11502.4,Bldg-110461
412,Bldg-110630,544.6,0.0,Atlanta,3438 Peachtree Rd NE,Atlanta,GA,30326,33.8510482,-84.3619648,On Zayo Network,Fiber Only,Office - Multi Tenant,36.85," $11,105.50 ",11105.5,Bldg-110630
413,Bldg-110632,1505.43,221.28,Atlanta,3340 Peachtree Rd NE,Atlanta,GA,30326,33.8474268,-84.3711818,On Zayo Network,Fiber Only,Office - Multi Tenant,553.12," $23,274.88 ",23274.88,Bldg-110632
414,Bldg-110661,21431.94,0.0,Denver,1025 Eldorado Blvd,Broomfield,CO,80021,39.9216024,-105.1444445,On Zayo Network,Fiber Only,Office - Single Tenant,2701.02," $93,430.60 ",93430.6,Bldg-110661
415,Bldg-110795,1286.08,0.0,Denver,14th & Champa,Denver,CO,80265,39.748235,-104.994196,On Zayo Network,Fiber Only,Splice Point,78.81," $15,946.45 ",15946.45,Bldg-110795
416,Bldg-110966,1691.66,0.0,Atlanta,1960 Woodland Hills Ave NW,Atlanta,GA,30318,33.808331,-84.41918299999999,On Zayo Network,Fiber Only,ILEC Central Office,81.54," $12,446.20 ",12446.2,Bldg-110966
417,Bldg-111198,33.62,0.0,Denver,2485 Curtis St,Denver,CO,80205,39.755590000000005,-104.98422990000002,On Zayo Network,Restricted,ILEC Central Office,9.42," $12,823.90 ",12823.9,Bldg-111198
418,Bldg-111204,226.89,0.0,Denver,6400 S Fiddlers Green Cir,Englewood,CO,80111,39.599206,-104.88998500000001,On Zayo Network,Fiber Only,Office - Multi Tenant,621.87," $31,056.10 ",31056.1,Bldg-111204
419,Bldg-111226,446.88,0.0,Atlanta,1545 Peachtree St NE,Atlanta,GA,30309,33.797636,-84.388234,On Zayo Network,On-Net,Office - Multi Tenant,250.99," $17,529.70 ",17529.7,Bldg-111226
420,Bldg-111239,634.83,165.96,Dallas,8687 N Central Expy,Dallas,TX,75225,32.868638,-96.7737695,Not on Zayo Network,Fiber Only,Retail: Lrg Shopping Mall,880.76," $34,019.00 ",34019.0,Bldg-111239
421,Bldg-111343,7172.299999999999,0.0,Dallas,9400 N Central Expy,Dallas,TX,75231,32.876523999999996,-96.76849,On Zayo Network,Fiber Only,Office - Multi Tenant,697.55," $29,438.75 ",29438.75,Bldg-111343
422,Bldg-111344,1035.42,0.0,Dallas,5215 N O Connor Blvd,Irving,TX,75039,32.8706714,-96.93776629999999,On Zayo Network,Restricted,Office - Multi Tenant,1476.81," $48,920.25 ",48920.25,Bldg-111344
423,Bldg-111370,768.2,0.0,Atlanta,100 Edgewood Ave NE,Atlanta,GA,30303,33.754790899999996,-84.3855427,On Zayo Network,Fiber Only,Office - Multi Tenant,109.42," $13,282.60 ",13282.6,Bldg-111370
424,Bldg-111371,124.64,0.0,Atlanta,1575 Northside Dr NW - Bldg 200,Atlanta,GA,30318,33.799552,-84.4059585,On Zayo Network,Fiber Only,Office - Multi Tenant,574.9," $23,797.60 ",23797.6,Bldg-111371
425,Bldg-111386,7117.330000000002,387.24,Denver,3431 N Windsor Dr,Aurora,CO,80011,39.762776,-104.762111,On Zayo Network,Fiber Only,Neutral Data Center,779.17," $35,775.10 ",35775.1,Bldg-111386
426,Bldg-111419,17580.079999999998,0.0,Atlanta,1 Monroe Pl NE,Atlanta,GA,30324,33.808589000000005,-84.368817,On Zayo Network,Fiber Only,Studio/Broadcast Center,606.88," $24,565.12 ",24565.12,Bldg-111419
427,Bldg-111520,472.67,55.32,Dallas,400 Las Colinas Blvd E,Irving,TX,75039,32.862402,-96.93535,On Zayo Network,Fiber Only,Office - Multi Tenant,373.93," $34,435.80 ",34435.8,Bldg-111520
428,Bldg-111606,718.39,0.0,Atlanta,4025 Windward Plz,Alpharetta,GA,30005,34.0925466,-84.2395105,On Zayo Network,Fiber Only,Office - Multi Tenant,179.84," $15,395.20 ",15395.2,Bldg-111606
429,Bldg-111664,2125.57,0.0,Dallas,Alliance Gateway Fwy & Park Vista Blvd,Fort Worth,TX,76177,32.977869500000004,-97.2642174,On Zayo Network,Fiber Only,Splice Point,24.0," $13,440.00 ",13440.0,Bldg-111664
430,Bldg-111681,741624.239999998,5421.36,Denver,6900 S Peoria St,Centennial,CO,80112,39.591309100000004,-104.8470746,On Zayo Network,Fiber Only,Neutral Data Center,244.81," $23,416.45 ",23416.45,Bldg-111681
431,Bldg-111834,125.41,0.0,Atlanta,112 Krog St NE,Atlanta,GA,30307,33.754959,-84.364271,On Zayo Network,On-Net,Office - Multi Tenant,395.12," $21,853.60 ",21853.6,Bldg-111834
432,Bldg-111944,1124.8400000000001,0.0,Dallas,8435 N Stemmons Fwy,Dallas,TX,75247,32.8275026,-96.8738916,On Zayo Network,Fiber Only,Neutral Data Center,460.01," $39,600.60 ",39600.6,Bldg-111944
433,Bldg-111955,2420.64,0.0,Denver,E 120th Ave & Grant St,Northglenn,CO,80233,39.9141614,-104.9853103,On Zayo Network,Fiber Only,Splice Point,14.9," $13,070.50 ",13070.5,Bldg-111955
434,Bldg-111956,1943.88,0.0,Atlanta,Sawyer Rd & Canton Dr,Marietta,GA,30062,33.987232899999995,-84.530688,On Zayo Network,On-Net,Splice Point,1.02," $10,030.60 ",10030.6,Bldg-111956
435,Bldg-112042,299.6,123.95,Denver,29029 Upper Bear Creek Rd,Evergreen,CO,80439,39.6336598,-105.3299392,Not on Zayo Network,Type 2,Office - Multi Tenant,49725.47," $1,504,164.10 ",1504164.1,Bldg-112042
436,Bldg-112170,282.02,0.0,Denver,13001 E 17th Pl,Aurora,CO,80045,39.745113,-104.837739,On Zayo Network,Restricted,College/University,2799.16," $96,374.80 ",96374.8,Bldg-112170
437,Bldg-112465,13572.649999999998,110.64,Denver,10475 E 112th Ave,Henderson,CO,80640,39.90012,-104.86646,On Zayo Network,On-Net,Zayo POP,6418.06," $204,941.80 ",204941.8,Bldg-112465
438,Bldg-113338,3598.64,0.0,Dallas,2348 Comano Rd,Irving,TX,75061,32.8353511,-96.908214,On Zayo Network,On-Net,ILA,996.13," $36,903.25 ",36903.25,Bldg-113338
439,Bldg-113392,3184.9399999999996,0.0,Denver,34480 E 40th Ave,Watkins,CO,80137,39.771664,-104.584129,On Zayo Network,On-Net,ILA,169.01," $20,005.45 ",20005.45,Bldg-113392
440,Bldg-113411,2334.13,1555.3200000000002,Dallas,1150 Solon Rd,Waxahachie,TX,75165,32.435767999999996,-96.856871,On Zayo Network,Restricted,ILA,76503.55," $1,924,588.75 ",1924588.75,Bldg-113411
441,Bldg-113640,0.0,0.0,Denver,182 Santa Fe Blvd,Castle Rock,CO,80104,39.371717,-104.86582,On Zayo Network,Restricted,ILA,56477.23," $1,706,716.90 ",1706716.9,Bldg-113640
442,Bldg-113893,16635.319999999996,1751.8000000000002,Dallas,2501 S TX-121 - Bldg 7,Lewisville,TX,75067,33.000482,-96.9964,On Zayo Network,Fiber Only,Neutral Data Center,1226.49," $42,662.25 ",42662.25,Bldg-113893
443,Bldg-114140,2710.6800000000003,0.0,Dallas,7505 John W Carpenter Fwy,Dallas,TX,75247,32.817644,-96.872885,On Zayo Network,On-Net,Neutral Data Center,393.89," $35,633.40 ",35633.4,Bldg-114140
444,Bldg-114209,193.62,0.0,Denver,2347 Curtis St,Denver,CO,80205,39.754418799999996,-104.98568770000001,Not on Zayo Network,Stubbed,Neutral Data Center,326.83," $27,107.35 ",27107.35,Bldg-114209
445,Bldg-114230,8837.34,0.0,Dallas,601 Gulf Ave,Justin,TX,76247,33.089176,-97.29128,On Zayo Network,On-Net,ILA,32396.92," $821,923.00 ",821923.0,Bldg-114230
446,Bldg-114241,21888.57,0.0,Denver,29120 N Elbert Rd,Kiowa,CO,80117,39.292615999999995,-104.504897,On Zayo Network,On-Net,ILA,110821.24," $3,337,037.20 ",3337037.2,Bldg-114241
447,Bldg-114343,405.61,0.0,Denver,Huron St & W 112th Ave,Westminster,CO,80234,39.899825,-104.9967545,On Zayo Network,Fiber Only,Splice Point,83.62," $16,162.90 ",16162.9,Bldg-114343
448,Bldg-114355,225.62,0.0,Atlanta,200 Cobb Pkwy N,Marietta,GA,30062,33.95472,-84.521088,On Zayo Network,On-Net,Office - Multi Tenant,386.77," $21,603.10 ",21603.1,Bldg-114355
449,Bldg-114698,28327.69,0.0,Dallas,1116 Houston St,Fort Worth,TX,76102,32.7498182,-97.32957059999998,On Zayo Network,Restricted,Carrier POP,123.09," $19,385.40 ",19385.4,Bldg-114698
450,Bldg-114723,226.42,0.0,Atlanta,500 Colonial Center Pkwy,Roswell,GA,30076,34.0452727,-84.32551959999999,On Zayo Network,Fiber Only,Office - Multi Tenant,968.61," $33,246.64 ",33246.64,Bldg-114723
451,Bldg-114863,1783.25,331.92,Atlanta,1640 Airport Rd NW,Kennesaw,GA,30144,34.0112067,-84.5969135,On Zayo Network,Fiber Only,Office - Multi Tenant,2515.37," $70,368.88 ",70368.88,Bldg-114863
452,Bldg-114971,225.59,0.0,Denver,7800 E Orchard Rd,Englewood,CO,80111,39.6094029,-104.8977072,On Zayo Network,Fiber Only,Office - Multi Tenant,419.5," $31,277.50 ",31277.5,Bldg-114971
453,Bldg-115207,8455.89,221.28,Dallas,1001 E Campbell Rd,Richardson,TX,75081,32.976122,-96.70729200000001,On Zayo Network,On-Net,Neutral Data Center,300.96," $30,057.60 ",30057.6,Bldg-115207
454,Bldg-115261,743.45,0.0,Atlanta,3565 Piedmont Rd NE Bldg 4,Atlanta,GA,30305,33.851956,-84.378937,On Zayo Network,On-Net,Office - Multi Tenant,246.19," $17,385.70 ",17385.7,Bldg-115261
455,Bldg-115287,32.66,0.0,Atlanta,3348 Peachtree Rd NE,Atlanta,GA,30326,33.847320399999994,-84.36816,On Zayo Network,Fiber Only,Office - Multi Tenant,79.03," $12,370.90 ",12370.9,Bldg-115287
456,Bldg-115319,226.88,0.0,Denver,1125 17th St,Denver,CO,80202,39.7493843,-104.9947498,On Zayo Network,Fiber Only,Office - Multi Tenant,107.49," $17,237.05 ",17237.05,Bldg-115319
457,Bldg-115334,448.91999999999996,0.0,Denver,5613 DTC Pkwy,Englewood,CO,80111,39.613163899999996,-104.89439540000001,On Zayo Network,Fiber Only,Office - Multi Tenant,236.18," $23,028.10 ",23028.1,Bldg-115334
458,Bldg-115383,1281.8400000000001,0.0,Atlanta,303 Perimeter Ctr North NE,Atlanta,GA,30346,33.9288848,-84.3350136,On Zayo Network,Fiber Only,Office - Multi Tenant,669.51," $26,068.24 ",26068.24,Bldg-115383
459,Bldg-115443,224.71,0.0,Denver,725 S Pennsylvania St,Denver,CO,80209,39.703201299999996,-104.9819499,On Zayo Network,Restricted,Office - Single Tenant,113.3," $17,498.50 ",17498.5,Bldg-115443
460,Bldg-115475,6514.08,513.64,Atlanta,3159 Royal Dr,Alpharetta,GA,30005,34.056608000000004,-84.26524599999999,On Zayo Network,Fiber Only,Office - Multi Tenant,979.44," $33,506.56 ",33506.56,Bldg-115475
461,Bldg-115476,877.52,0.0,Atlanta,1593 Northeast Expy NE,Atlanta,GA,30329,33.8317,-84.3239,Not on Zayo Network,Type 2,Neutral Data Center,177.41," $15,322.30 ",15322.3,Bldg-115476
462,Bldg-115551,32.66,0.0,Atlanta,105 Collier Rd NW,Atlanta,GA,30309,33.8090812,-84.396315,On Zayo Network,Fiber Only,Hospital,356.89," $20,706.70 ",20706.7,Bldg-115551
463,Bldg-115552,227.7,0.0,Atlanta,10820 Abbotts Bridge Rd,Duluth,GA,30097,34.0446993,-84.1782245,On Zayo Network,Fiber Only,Retail - Single Tenant,641.52," $25,396.48 ",25396.48,Bldg-115552
464,Bldg-115554,477.7099999999999,0.0,Atlanta,1100 Lake Hearn DR NE,Atlanta,GA,30342,33.913042,-84.35123399999999,On Zayo Network,Fiber Only,Office - Multi Tenant,216.45," $16,493.50 ",16493.5,Bldg-115554
465,Bldg-115556,125.41,0.0,Atlanta,11555 Medlock Bridge Rd,Duluth,GA,30097,34.0557674,-84.1729726,On Zayo Network,Fiber Only,Office - Multi Tenant,266.34," $17,990.20 ",17990.2,Bldg-115556
466,Bldg-115558,227.7,0.0,Atlanta,127 Peachtree St NE,Atlanta,GA,30303,33.7568795,-84.3878508,On Zayo Network,Fiber Only,Office - Multi Tenant,428.61," $22,858.30 ",22858.3,Bldg-115558
467,Bldg-115559,125.41,0.0,Atlanta,1325 Satellite Blvd NW,Suwanee,GA,30024,34.007860799999996,-84.0742401,Not on Zayo Network,Fiber Only,Splice Point,115.27," $13,458.10 ",13458.1,Bldg-115559
468,Bldg-115560,2844.59,55.32,Atlanta,1349 W Peachtree St NW,Atlanta,GA,30309,33.791513,-84.38730079999999,On Zayo Network,Fiber Only,Office - Multi Tenant,141.17," $14,235.10 ",14235.1,Bldg-115560
469,Bldg-115561,224.62,0.0,Atlanta,1350 Spring St NW,Atlanta,GA,30309,33.7914836,-84.3897786,Not on Zayo Network,Fiber Only,Office - Multi Tenant,611.64," $24,679.36 ",24679.36,Bldg-115561
470,Bldg-115564,1264.84,55.32,Atlanta,1462 Montreal Rd,Tucker,GA,30084,33.8254851,-84.2548785,On Zayo Network,Fiber Only,Office - Multi Tenant,388.87," $21,666.10 ",21666.1,Bldg-115564
471,Bldg-115565,506.35999999999996,0.0,Atlanta,16 Forest Pkwy,Forest Park,GA,30297,33.620450299999995,-84.3915228,On Zayo Network,Fiber Only,Retail - Single Tenant,586.54," $24,076.96 ",24076.96,Bldg-115565
472,Bldg-115566,1248.43,110.64,Atlanta,1691 Phoenix Blvd,Atlanta,GA,30349,33.615558,-84.4446372,On Zayo Network,Fiber Only,Office - Multi Tenant,248.94," $17,468.20 ",17468.2,Bldg-115566
473,Bldg-115569,452.21,0.0,Atlanta,1708 Peachtree St NW,Atlanta,GA,30309,33.800343,-84.393364,On Zayo Network,Fiber Only,Office - Multi Tenant,254.68," $17,640.40 ",17640.4,Bldg-115569
474,Bldg-115571,769.11,0.0,Atlanta,1720 Peachtree St NW,Atlanta,GA,30309,33.800922,-84.393502,On Zayo Network,Fiber Only,Office - Multi Tenant,198.92," $15,967.60 ",15967.6,Bldg-115571
475,Bldg-115572,1068.86,55.32,Atlanta,1776 Peachtree St NW,Atlanta,GA,30309,33.802939,-84.39321890000001,On Zayo Network,Fiber Only,Office - Multi Tenant,38.93," $11,167.90 ",11167.9,Bldg-115572
476,Bldg-115573,126.63,0.0,Atlanta,1800 Peachtree St NW,Atlanta,GA,30309,33.803683500000005,-84.3941137,On Zayo Network,Fiber Only,Office - Multi Tenant,225.47," $16,764.10 ",16764.1,Bldg-115573
477,Bldg-115574,225.62,0.0,Atlanta,1800 Sandy Plains Ind Pkwy NE,Marietta,GA,30066,33.9949839,-84.5295066,Not on Zayo Network,Fiber Only,Office - Multi Tenant,677.87," $26,268.88 ",26268.88,Bldg-115574
478,Bldg-115575,224.51,0.0,Atlanta,1819 Peachtree Rd NE,Atlanta,GA,30309,33.804523700000004,-84.3929497,On Zayo Network,Fiber Only,Office - Multi Tenant,199.81," $15,994.30 ",15994.3,Bldg-115575
479,Bldg-115579,32.66,0.0,Atlanta,2001 Peachtree Rd NE,Atlanta,GA,30309,33.8088279,-84.3929973,On Zayo Network,Fiber Only,Office - Multi Tenant,146.47," $14,394.10 ",14394.1,Bldg-115579
480,Bldg-115580,227.7,0.0,Atlanta,2045 Peachtree Rd NE,Atlanta,GA,30309,33.810395899999996,-84.3921293,On Zayo Network,Fiber Only,Office - Multi Tenant,134.49," $14,034.70 ",14034.7,Bldg-115580
481,Bldg-115581,224.62,0.0,Atlanta,2150 Boggs Rd,Duluth,GA,30096,33.973638,-84.10362099999999,On Zayo Network,Fiber Only,Office - Multi Tenant,949.66," $32,791.84 ",32791.84,Bldg-115581
482,Bldg-115583,452.32,0.0,Atlanta,225 Peachtree St NE,Atlanta,GA,30303,33.760569399999994,-84.38728499999999,On Zayo Network,Fiber Only,Office - Multi Tenant,992.57," $33,821.68 ",33821.68,Bldg-115583
483,Bldg-115584,224.62,0.0,Atlanta,229 Peachtree St NE,Atlanta,GA,30303,33.7597669,-84.3865199,On Zayo Network,Fiber Only,Office - Multi Tenant,705.93," $26,942.32 ",26942.32,Bldg-115584
484,Bldg-115585,2197.17,0.0,Atlanta,230 Peachtree St NW,Atlanta,GA,30303,33.760191299999995,-84.3880353,On Zayo Network,Fiber Only,Office - Multi Tenant,1180.79," $38,338.96 ",38338.96,Bldg-115585
485,Bldg-115587,227.7,0.0,Atlanta,2300 Henderson Mill Rd NE,Atlanta,GA,30345,33.8526683,-84.2597995,On Zayo Network,Fiber Only,Office - Multi Tenant,250.39," $17,511.70 ",17511.7,Bldg-115587
486,Bldg-115588,226.42,0.0,Atlanta,2300 Holcomb Bridge Rd,Roswell,GA,30076,34.00646079999999,-84.29436340000001,On Zayo Network,Fiber Only,Retail - Single Tenant,1105.41," $36,529.84 ",36529.84,Bldg-115588
487,Bldg-115589,224.62,0.0,Atlanta,233 Peachtree St NE,Atlanta,GA,30303,33.760751,-84.386409,On Zayo Network,Restricted,Office - Multi Tenant,777.26," $28,654.24 ",28654.24,Bldg-115589
488,Bldg-115590,224.62,0.0,Atlanta,235 Peachtree St SW,Atlanta,GA,30303,33.76040379999999,-84.3874663,On Zayo Network,Fiber Only,Office - Multi Tenant,1027.61," $34,662.64 ",34662.64,Bldg-115590
489,Bldg-115591,257.28,0.0,Atlanta,2470 Windy Hill Rd SE,Marietta,GA,30067,33.901970299999995,-84.48259159999999,On Zayo Network,Fiber Only,Office - Multi Tenant,524.48," $22,587.52 ",22587.52,Bldg-115591
490,Bldg-115593,256.26,0.0,Atlanta,2520 Windy Hill Rd SE,Marietta,GA,30067,33.900341,-84.4805,On Zayo Network,Fiber Only,Office - Multi Tenant,424.08," $22,722.40 ",22722.4,Bldg-115593
491,Bldg-115594,1988.54,165.96,Atlanta,260 Peachtree St NW,Atlanta,GA,30303,33.761433399999994,-84.3877432,On Zayo Network,Fiber Only,Office - Multi Tenant,1252.71," $40,065.04 ",40065.04,Bldg-115594
492,Bldg-115597,224.41,0.0,Atlanta,2801 Buford Hwy NE,Atlanta,GA,30329,33.830357,-84.34259300000001,On Zayo Network,Fiber Only,Office - Multi Tenant,69.82," $12,094.60 ",12094.6,Bldg-115597
493,Bldg-115598,224.62,0.0,Atlanta,285 Peachtree Center Ave NE,Atlanta,GA,30303,33.761984999999996,-84.385582,On Zayo Network,Fiber Only,Office - Multi Tenant,939.72," $32,553.28 ",32553.28,Bldg-115598
494,Bldg-115599,224.51,0.0,Atlanta,2900 Peachtree Rd NW,Atlanta,GA,30305,33.835406400000004,-84.3826583,On Zayo Network,Fiber Only,Retail: Sm Shopping Mall,156.45," $14,693.50 ",14693.5,Bldg-115599
495,Bldg-115600,224.51,0.0,Atlanta,2964 Peachtree Rd NW,Atlanta,GA,30305,33.8356925,-84.38244190000002,On Zayo Network,Fiber Only,Office - Multi Tenant,133.61," $14,008.30 ",14008.3,Bldg-115600
496,Bldg-115602,224.71,0.0,Atlanta,3000 Northwoods Pkwy NW,Norcross,GA,30071,33.9594505,-84.19620390000001,On Zayo Network,Fiber Only,Office - Multi Tenant,276.86," $18,305.80 ",18305.8,Bldg-115602
497,Bldg-115606,32.66,0.0,Atlanta,3050 Peachtree Rd NW,Atlanta,GA,30305,33.83869620000001,-84.3810738,On Zayo Network,Fiber Only,Office - Multi Tenant,523.85," $22,572.40 ",22572.4,Bldg-115606
498,Bldg-115609,224.62,0.0,Atlanta,3193 Howell Mill Rd NW,Atlanta,GA,30327,33.842065000000005,-84.427353,On Zayo Network,Fiber Only,Office - Multi Tenant,1036.2," $34,868.80 ",34868.8,Bldg-115609
499,Bldg-115610,32.66,0.0,Atlanta,3280 Howell Mill Rd NW,Atlanta,GA,30327,33.84314620000001,-84.42884609999999,On Zayo Network,Fiber Only,Office - Multi Tenant,999.79," $33,994.96 ",33994.96,Bldg-115610
500,Bldg-115613,32.66,0.0,Atlanta,3330 Cumberland Blvd SE,Atlanta,GA,30339,33.874246,-84.458504,On Zayo Network,Fiber Only,Office - Multi Tenant,628.91," $25,093.84 ",25093.84,Bldg-115613
501,Bldg-115615,226.42,0.0,Atlanta,3344 Peachtree Rd NE,Atlanta,GA,30326,33.8469716,-84.36852840000002,On Zayo Network,Fiber Only,Office - Multi Tenant,68.79," $12,063.70 ",12063.7,Bldg-115615
502,Bldg-115616,456.86,0.0,Atlanta,3384 Peachtree Rd NE,Atlanta,GA,30326,33.849452899999996,-84.36547990000001,On Zayo Network,Fiber Only,Office - Multi Tenant,120.82," $13,624.60 ",13624.6,Bldg-115616
503,Bldg-115617,225.59,0.0,Atlanta,3400 Corporate Way,Duluth,GA,30096,34.015741999999996,-84.16665400000001,On Zayo Network,Fiber Only,Office - Multi Tenant,198.49," $15,954.70 ",15954.7,Bldg-115617
504,Bldg-115618,445.04999999999995,0.0,Atlanta,3400 Old Milton Pkwy - Bldg A,Alpharetta,GA,30005,34.069407,-84.262508,On Zayo Network,Fiber Only,Hospital,528.63," $22,687.12 ",22687.12,Bldg-115618
505,Bldg-115619,840.89,165.96,Atlanta,3400 Peachtree Rd NE,Atlanta,GA,30326,33.8495386,-84.36448809999999,On Zayo Network,Fiber Only,Office - Multi Tenant,130.23," $13,906.90 ",13906.9,Bldg-115619
506,Bldg-115622,4078.0,110.64,Atlanta,3475 Lenox Rd NE,Atlanta,GA,30326,33.8492399,-84.36060400000001,On Zayo Network,Fiber Only,Office - Multi Tenant,394.59," $21,837.70 ",21837.7,Bldg-115622
507,Bldg-115623,461.13,0.0,Atlanta,3483 Satellite Blvd,Duluth,GA,30096,33.96337,-84.1326098,On Zayo Network,Fiber Only,Office - Multi Tenant,808.33," $29,399.92 ",29399.92,Bldg-115623
508,Bldg-115625,32.66,0.0,Atlanta,35 Collier Rd NW,Atlanta,GA,30309,33.8084427,-84.39595909999998,On Zayo Network,Fiber Only,Hospital,187.53," $15,625.90 ",15625.9,Bldg-115625
509,Bldg-115626,32.66,0.0,Atlanta,3520 Piedmont Rd NE,Atlanta,GA,30305,33.8490158,-84.37973709999999,On Zayo Network,Fiber Only,Office - Multi Tenant,676.09," $26,226.16 ",26226.16,Bldg-115626
510,Bldg-115628,258.44,0.0,Atlanta,3575 Piedmont Rd NE,Atlanta,GA,30305,33.853854,-84.378945,On Zayo Network,Fiber Only,Office - Multi Tenant,227.36," $16,820.80 ",16820.8,Bldg-115628
511,Bldg-115633,226.42,0.0,Atlanta,4 Executive Park Dr NE,Atlanta,GA,30329,33.8278244,-84.3377043,On Zayo Network,Fiber Only,Office - Multi Tenant,199.8," $15,994.00 ",15994.0,Bldg-115633
512,Bldg-115634,226.42,0.0,Atlanta,400 Perimeter Center Ter NE,Atlanta,GA,30346,33.930077000000004,-84.338303,On Zayo Network,Fiber Only,Office - Multi Tenant,263.5," $17,905.00 ",17905.0,Bldg-115634
513,Bldg-115635,224.41,0.0,Atlanta,4151 Ashford Dunwoody Rd NE,Atlanta,GA,30319,33.916523,-84.336495,On Zayo Network,Fiber Only,Office - Multi Tenant,350.03," $20,500.90 ",20500.9,Bldg-115635
514,Bldg-115638,222.36,0.0,Atlanta,4505 Ashford Dunwoody Rd NE,Atlanta,GA,30346,33.9247769,-84.3359066,On Zayo Network,Fiber Only,Retail: Sm Shopping Mall,538.36," $22,920.64 ",22920.64,Bldg-115638
515,Bldg-115643,452.84,0.0,Atlanta,5076 Winters Chapel Rd,Atlanta,GA,30360,33.9447008,-84.271321,On Zayo Network,Fiber Only,Office - Multi Tenant,1052.4," $35,257.60 ",35257.6,Bldg-115643
516,Bldg-115644,259.08,0.0,Atlanta,53 Perimeter Ctr E,Atlanta,GA,30346,33.922225399999995,-84.33136280000001,On Zayo Network,Fiber Only,Office - Multi Tenant,2146.59," $61,518.16 ",61518.16,Bldg-115644
517,Bldg-115645,30.74,0.0,Atlanta,530 Means St NW,Atlanta,GA,30318,33.772352000000005,-84.40498199999999,On Zayo Network,Fiber Only,Office - Multi Tenant,427.96," $22,838.80 ",22838.8,Bldg-115645
518,Bldg-115648,226.42,0.0,Atlanta,5445 Meridian Marks Rd NE,Atlanta,GA,30342,33.903535,-84.354076,On Zayo Network,Fiber Only,Office - Multi Tenant,306.94," $19,208.20 ",19208.2,Bldg-115648
519,Bldg-115650,544.6,0.0,Atlanta,550 Pharr Rd NE,Atlanta,GA,30305,33.837340000000005,-84.37004379999999,On Zayo Network,Fiber Only,Cell Site,102.85," $13,085.50 ",13085.5,Bldg-115650
520,Bldg-115651,226.42,0.0,Atlanta,5505 Peachtree Dunwoody Rd,Atlanta,GA,30342,33.903895,-84.352272,On Zayo Network,Fiber Only,Office - Multi Tenant,237.77," $17,133.10 ",17133.1,Bldg-115651
521,Bldg-115654,32.66,0.0,Atlanta,5555 Peachtree Dunwoody Rd,Atlanta,GA,30342,33.905976,-84.3519061,On Zayo Network,Fiber Only,Office - Multi Tenant,333.26," $19,997.80 ",19997.8,Bldg-115654
